"word","n","freq","cumulative_sum"
"dozen",1582,0.0000230101182122278,0.85139287503471
"jus",1582,0.0000230101182122278,0.851415885152922
"steak",1582,0.0000230101182122278,0.851438895271134
"survey",1582,0.0000230101182122278,0.851461905389346
"practices",1581,0.0000229955732576057,0.851484900962604
"worn",1581,0.0000229955732576057,0.851507896535862
"xx",1579,0.0000229664833483614,0.85153086301921
"lift",1576,0.000022922848484495,0.851553785867694
"literary",1576,0.000022922848484495,0.851576708716179
"reads",1575,0.0000229083035298729,0.851599617019709
"rob",1575,0.0000229083035298729,0.851622525323239
"suicide",1575,0.0000229083035298729,0.851645433626769
"extended",1574,0.0000228937585752507,0.851668327385344
"occasionally",1574,0.0000228937585752507,0.851691221143919
"politicians",1574,0.0000228937585752507,0.851714114902494
"titles",1574,0.0000228937585752507,0.85173700866107
"homie",1573,0.0000228792136206286,0.85175988787469
"script",1573,0.0000228792136206286,0.851782767088311
"confirmed",1572,0.0000228646686660064,0.851805631756977
"desperate",1571,0.0000228501237113843,0.851828481880688
"habit",1571,0.0000228501237113843,0.8518513320044
"jimmy",1570,0.0000228355787567622,0.851874167583156
"instant",1568,0.0000228064888475179,0.851896974072004
"ap",1567,0.0000227919438928957,0.851919766015897
"clouds",1567,0.0000227919438928957,0.85194255795979
"deeper",1566,0.0000227773989382736,0.851965335358728
"devil",1566,0.0000227773989382736,0.851988112757666
"playoff",1566,0.0000227773989382736,0.852010890156604
"throat",1566,0.0000227773989382736,0.852033667555543
"blend",1565,0.0000227628539836514,0.852056430409526
"cycle",1565,0.0000227628539836514,0.85207919326351
"adds",1564,0.0000227483090290293,0.852101941572539
"eaten",1564,0.0000227483090290293,0.852124689881568
"belt",1563,0.0000227337640744072,0.852147423645643
"convention",1563,0.0000227337640744072,0.852170157409717
"jane",1563,0.0000227337640744072,0.852192891173791
"kicking",1563,0.0000227337640744072,0.852215624937866
"packers",1563,0.0000227337640744072,0.85223835870194
"directed",1562,0.000022719219119785,0.85226107792106
"impression",1562,0.000022719219119785,0.85228379714018
"shoe",1561,0.0000227046741651629,0.852306501814345
"kate",1560,0.0000226901292105407,0.852329191943555
"contemporary",1559,0.0000226755842559186,0.852351867527811
"expression",1559,0.0000226755842559186,0.852374543112067
"frequently",1559,0.0000226755842559186,0.852397218696323
"mum",1559,0.0000226755842559186,0.852419894280579
"rainy",1559,0.0000226755842559186,0.852442569864835
"democratic",1557,0.0000226464943466743,0.852465216359182
"handed",1557,0.0000226464943466743,0.852487862853528
"topics",1557,0.0000226464943466743,0.852510509347875
"trailer",1556,0.0000226319493920522,0.852533141297267
"reaching",1555,0.00002261740443743,0.852555758701705
"rent",1555,0.00002261740443743,0.852578376106142
"unusual",1555,0.00002261740443743,0.852600993510579
"wilson",1555,0.00002261740443743,0.852623610915017
"worthy",1555,0.00002261740443743,0.852646228319454
"pregnancy",1553,0.0000225883145281857,0.852668816633982
"assistant",1552,0.0000225737695735636,0.852691390403556
"lifestyle",1552,0.0000225737695735636,0.85271396417313
"massage",1551,0.0000225592246189415,0.852736523397749
"bones",1550,0.0000225446796643193,0.852759068077413
"deck",1550,0.0000225446796643193,0.852781612757077
"dropping",1550,0.0000225446796643193,0.852804157436742
"scream",1550,0.0000225446796643193,0.852826702116406
"lisa",1549,0.0000225301347096972,0.852849232251116
"succeed",1549,0.0000225301347096972,0.852871762385825
"votes",1548,0.000022515589755075,0.85289427797558
"forum",1547,0.0000225010448004529,0.852916779020381
"solutions",1547,0.0000225010448004529,0.852939280065181
"fame",1546,0.0000224864998458308,0.852961766565027
"nearby",1546,0.0000224864998458308,0.852984253064873
"ours",1546,0.0000224864998458308,0.853006739564719
"neighbor",1545,0.0000224719548912086,0.85302921151961
"orlando",1545,0.0000224719548912086,0.853051683474501
"reporting",1545,0.0000224719548912086,0.853074155429392
"sis",1545,0.0000224719548912086,0.853096627384283
"submit",1543,0.0000224428649819643,0.853119070249265
"victim",1543,0.0000224428649819643,0.853141513114247
"cherry",1542,0.0000224283200273422,0.853163941434275
"joint",1541,0.00002241377507272,0.853186355209347
"soldiers",1541,0.00002241377507272,0.85320876898442
"awww",1540,0.0000223992301180979,0.853231168214538
"spray",1539,0.0000223846851634758,0.853253552899702
"fields",1538,0.0000223701402088536,0.853275923039911
"lovers",1537,0.0000223555952542315,0.853298278635165
"walker",1536,0.0000223410502996093,0.853320619685464
"bond",1534,0.0000223119603903651,0.853342931645855
"libraries",1534,0.0000223119603903651,0.853365243606245
"refuse",1534,0.0000223119603903651,0.853387555566636
"suffer",1533,0.0000222974154357429,0.853409852982071
"challenging",1532,0.0000222828704811208,0.853432135852552
"parade",1532,0.0000222828704811208,0.853454418723034
"horses",1530,0.0000222537805718765,0.853476672503605
"governments",1527,0.0000222101457080101,0.853498882649314
"non",1527,0.0000222101457080101,0.853521092795021
"sewing",1527,0.0000222101457080101,0.853543302940729
"environmental",1526,0.0000221956007533879,0.853565498541483
"tower",1526,0.0000221956007533879,0.853587694142236
"typically",1526,0.0000221956007533879,0.85360988974299
"liberal",1525,0.0000221810557987658,0.853632070798788
"humanity",1524,0.0000221665108441436,0.853654237309633
"disaster",1521,0.0000221228759802772,0.853676360185613
"supreme",1521,0.0000221228759802772,0.853698483061593
"dope",1520,0.0000221083310256551,0.853720591392619
"ordinary",1519,0.0000220937860710329,0.85374268517869
"select",1518,0.0000220792411164108,0.853764764419806
"dudes",1516,0.0000220501512071665,0.853786814571013
"sounded",1516,0.0000220501512071665,0.853808864722221
"stranger",1516,0.0000220501512071665,0.853830914873428
"honored",1515,0.0000220356062525444,0.85385295047968
"chip",1514,0.0000220210612979222,0.853874971540978
"websites",1514,0.0000220210612979222,0.853896992602276
"wing",1514,0.0000220210612979222,0.853919013663574
"hahahaha",1512,0.0000219919713886779,0.853941005634963
"brew",1510,0.0000219628814794337,0.853962968516442
"covering",1510,0.0000219628814794337,0.853984931397922
"jumped",1510,0.0000219628814794337,0.854006894279401
"aspect",1509,0.0000219483365248115,0.854028842615926
"lab",1509,0.0000219483365248115,0.854050790952451
"liquid",1509,0.0000219483365248115,0.854072739288975
"breast",1508,0.0000219337915701894,0.854094673080546
"exhausted",1507,0.0000219192466155672,0.854116592327161
"discussing",1505,0.000021890156706323,0.854138482483867
"jk",1505,0.000021890156706323,0.854160372640574
"zombie",1504,0.0000218756117517008,0.854182248252326
"copies",1503,0.0000218610667970787,0.854204109319123
"nail",1503,0.0000218610667970787,0.85422597038592
"occasion",1502,0.0000218465218424565,0.854247816907762
"whoa",1502,0.0000218465218424565,0.854269663429605
"skill",1501,0.0000218319768878344,0.854291495406492
"alert",1500,0.0000218174319332122,0.854313312838426
"engaged",1500,0.0000218174319332122,0.854335130270359
"hiding",1500,0.0000218174319332122,0.854356947702292
"mentions",1500,0.0000218174319332122,0.854378765134225
"monthly",1499,0.0000218028869785901,0.854400568021204
"settled",1498,0.000021788342023968,0.854422356363228
"stephen",1498,0.000021788342023968,0.854444144705252
"bin",1496,0.0000217592521147237,0.854465903957367
"rude",1496,0.0000217592521147237,0.854487663209481
"selected",1496,0.0000217592521147237,0.854509422461596
"tx",1496,0.0000217592521147237,0.854531181713711
"brave",1495,0.0000217447071601015,0.854552926420871
"error",1495,0.0000217447071601015,0.854574671128031
"hated",1495,0.0000217447071601015,0.854596415835191
"identify",1494,0.0000217301622054794,0.854618145997396
"lebron",1494,0.0000217301622054794,0.854639876159602
"mo",1494,0.0000217301622054794,0.854661606321807
"operation",1494,0.0000217301622054794,0.854683336484013
"jay",1493,0.0000217156172508573,0.854705052101264
"aunt",1491,0.000021686527341613,0.854726738628605
"donate",1491,0.000021686527341613,0.854748425155947
"edges",1490,0.0000216719823869908,0.854770097138334
"gang",1490,0.0000216719823869908,0.854791769120721
"ginger",1490,0.0000216719823869908,0.854813441103108
"institute",1489,0.0000216574374323687,0.85483509854054
"exhibit",1488,0.0000216428924777465,0.854856741433018
"portion",1488,0.0000216428924777465,0.854878384325496
"spoken",1488,0.0000216428924777465,0.854900027217974
"alarm",1487,0.0000216283475231244,0.854921655565497
"incident",1487,0.0000216283475231244,0.85494328391302
"pumped",1486,0.0000216138025685023,0.854964897715588
"documentary",1485,0.0000215992576138801,0.854986496973202
"nuclear",1485,0.0000215992576138801,0.855008096230816
"gate",1484,0.000021584712659258,0.855029680943475
"continuing",1483,0.0000215701677046358,0.85505125111118
"faced",1483,0.0000215701677046358,0.855072821278885
"mitt",1483,0.0000215701677046358,0.855094391446589
"mm",1483,0.0000215701677046358,0.855115961614294
"racing",1483,0.0000215701677046358,0.855137531781999
"rolled",1483,0.0000215701677046358,0.855159101949703
"wheel",1482,0.0000215556227500137,0.855180657572453
"celebrity",1481,0.0000215410777953916,0.855202198650249
"dressing",1481,0.0000215410777953916,0.855223739728044
"packing",1481,0.0000215410777953916,0.855245280805839
"venue",1481,0.0000215410777953916,0.855266821883635
"le",1480,0.0000215265328407694,0.855288348416475
"et",1479,0.0000215119878861473,0.855309860404362
"jewelry",1479,0.0000215119878861473,0.855331372392248
"pat",1479,0.0000215119878861473,0.855352884380134
"coconut",1478,0.0000214974429315251,0.855374381823065
"entries",1477,0.000021482897976903,0.855395864721042
"wondered",1477,0.000021482897976903,0.855417347619019
"clark",1476,0.0000214683530222809,0.855438815972042
"hardest",1476,0.0000214683530222809,0.855460284325064
"liking",1476,0.0000214683530222809,0.855481752678086
"roads",1476,0.0000214683530222809,0.855503221031108
"chuck",1475,0.0000214538080676587,0.855524674839176
"lock",1475,0.0000214538080676587,0.855546128647244
"aspects",1474,0.0000214392631130366,0.855567567910357
"clever",1474,0.0000214392631130366,0.85558900717347
"styles",1474,0.0000214392631130366,0.855610446436583
"agenda",1473,0.0000214247181584144,0.855631871154741
"andy",1473,0.0000214247181584144,0.8556532958729
"pile",1473,0.0000214247181584144,0.855674720591058
"yankees",1473,0.0000214247181584144,0.855696145309217
"cable",1472,0.0000214101732037923,0.85571755548242
"phoenix",1472,0.0000214101732037923,0.855738965655624
"reveal",1471,0.0000213956282491701,0.855760361283873
"albums",1470,0.000021381083294548,0.855781742367168
"ep",1470,0.000021381083294548,0.855803123450462
"reflect",1470,0.000021381083294548,0.855824504533757
"designers",1469,0.0000213665383399259,0.855845871072097
"howard",1469,0.0000213665383399259,0.855867237610437
"bloody",1468,0.0000213519933853037,0.855888589603822
"bone",1468,0.0000213519933853037,0.855909941597207
"reasonable",1468,0.0000213519933853037,0.855931293590593
"mountains",1467,0.0000213374484306816,0.855952631039023
"violent",1466,0.0000213229034760594,0.855973953942499
"bow",1463,0.000021279268612193,0.855995233211112
"pussy",1463,0.000021279268612193,0.856016512479724
"amongst",1462,0.0000212647236575709,0.856037777203381
"toy",1462,0.0000212647236575709,0.856059041927039
"hates",1461,0.0000212501787029487,0.856080292105742
"resume",1461,0.0000212501787029487,0.856101542284445
"apples",1460,0.0000212356337483266,0.856122777918193
"brands",1460,0.0000212356337483266,0.856144013551941
"roots",1460,0.0000212356337483266,0.85616524918569
"legend",1459,0.0000212210887937044,0.856186470274483
"joseph",1458,0.0000212065438390823,0.856207676818323
"cure",1457,0.0000211919988844602,0.856228868817207
"drops",1457,0.0000211919988844602,0.856250060816092
"adventures",1456,0.000021177453929838,0.856271238270021
"authorities",1456,0.000021177453929838,0.856292415723951
"guns",1456,0.000021177453929838,0.856313593177881
"nurse",1455,0.0000211629089752159,0.856334756086856
"resist",1455,0.0000211629089752159,0.856355918995831
"vegan",1455,0.0000211629089752159,0.856377081904807
"secrets",1454,0.0000211483640205937,0.856398230268827
"bang",1452,0.0000211192741113495,0.856419349542939
"knicks",1452,0.0000211192741113495,0.85644046881705
"tiger",1452,0.0000211192741113495,0.856461588091161
"onions",1451,0.0000211047291567273,0.856482692820318
"opposed",1451,0.0000211047291567273,0.856503797549475
"returns",1451,0.0000211047291567273,0.856524902278632
"slice",1450,0.0000210901842021052,0.856545992462834
"creates",1449,0.000021075639247483,0.856567068102081
"engage",1449,0.000021075639247483,0.856588143741329
"touched",1449,0.000021075639247483,0.856609219380576
"engagement",1447,0.0000210465493382387,0.856630265929914
"bull",1446,0.0000210320043836166,0.856651297934298
"snap",1446,0.0000210320043836166,0.856672329938681
"stoked",1446,0.0000210320043836166,0.856693361943065
"sushi",1446,0.0000210320043836166,0.856714393947449
"verse",1446,0.0000210320043836166,0.856735425951832
"volunteers",1446,0.0000210320043836166,0.856756457956216
"begun",1445,0.0000210174594289945,0.856777475415645
"boom",1445,0.0000210174594289945,0.856798492875074
"walmart",1445,0.0000210174594289945,0.856819510334503
"directions",1444,0.0000210029144743723,0.856840513248977
"audio",1443,0.0000209883695197502,0.856861501618497
"fits",1443,0.0000209883695197502,0.856882489988017
"species",1443,0.0000209883695197502,0.856903478357537
"desert",1442,0.000020973824565128,0.856924452182102
"gosh",1442,0.000020973824565128,0.856945426006667
"matthew",1442,0.000020973824565128,0.856966399831232
"musicians",1442,0.000020973824565128,0.856987373655797
"sooner",1442,0.000020973824565128,0.857008347480362
"auto",1441,0.0000209592796105059,0.857029306759973
"breathing",1440,0.0000209447346558838,0.857050251494629
"endless",1440,0.0000209447346558838,0.857071196229285
"sweat",1440,0.0000209447346558838,0.85709214096394
"experts",1439,0.0000209301897012616,0.857113071153642
"puppy",1439,0.0000209301897012616,0.857134001343343
"sox",1439,0.0000209301897012616,0.857154931533044
"logo",1438,0.0000209156447466395,0.857175847177791
"netflix",1438,0.0000209156447466395,0.857196762822537
"suggests",1438,0.0000209156447466395,0.857217678467284
"heels",1437,0.0000209010997920173,0.857238579567076
"highlight",1437,0.0000209010997920173,0.857259480666868
"unexpected",1437,0.0000209010997920173,0.85728038176666
"britain",1435,0.000020872009882773,0.857301253776543
"graphic",1435,0.000020872009882773,0.857322125786426
"miracle",1435,0.000020872009882773,0.857342997796309
"treats",1435,0.000020872009882773,0.857363869806191
"ahh",1434,0.0000208574649281509,0.857384727271119
"duck",1434,0.0000208574649281509,0.857405584736048
"kno",1434,0.0000208574649281509,0.857426442200976
"ministry",1434,0.0000208574649281509,0.857447299665904
"rings",1434,0.0000208574649281509,0.857468157130832
"dawn",1433,0.0000208429199735288,0.857489000050806
"metro",1433,0.0000208429199735288,0.857509842970779
"proposal",1433,0.0000208429199735288,0.857530685890753
"proposed",1432,0.0000208283750189066,0.857551514265771
"canadian",1431,0.0000208138300642845,0.857572328095836
"innovation",1431,0.0000208138300642845,0.8575931419259
"lawyer",1431,0.0000208138300642845,0.857613955755964
"occupy",1431,0.0000208138300642845,0.857634769586029
"obamas",1429,0.0000207847401550402,0.857655554326184
"poker",1429,0.0000207847401550402,0.857676339066339
"teens",1429,0.0000207847401550402,0.857697123806494
"ty",1429,0.0000207847401550402,0.857717908546649
"georgia",1428,0.0000207701952004181,0.857738678741849
"weed",1428,0.0000207701952004181,0.85775944893705
"depth",1427,0.0000207556502457959,0.857780204587295
"jumping",1426,0.0000207411052911738,0.857800945692587
"refused",1426,0.0000207411052911738,0.857821686797878
"technique",1426,0.0000207411052911738,0.857842427903169
"thankfully",1426,0.0000207411052911738,0.85786316900846
"ireland",1425,0.0000207265603365516,0.857883895568797
"lighting",1425,0.0000207265603365516,0.857904622129133
"texts",1425,0.0000207265603365516,0.85792534868947
"wouldve",1425,0.0000207265603365516,0.857946075249806
"performed",1423,0.0000206974704273074,0.857966772720234
"ceremony",1422,0.0000206829254726852,0.857987455645706
"grind",1422,0.0000206829254726852,0.858008138571179
"johnny",1422,0.0000206829254726852,0.858028821496652
"resolution",1422,0.0000206829254726852,0.858049504422124
"wire",1422,0.0000206829254726852,0.858070187347597
"whitney",1420,0.0000206538355634409,0.85809084118316
"skinny",1419,0.0000206392906088188,0.858111480473769
"depression",1418,0.0000206247456541966,0.858132105219424
"engine",1417,0.0000206102006995745,0.858152715420123
"introduce",1417,0.0000206102006995745,0.858173325620823
"snack",1417,0.0000206102006995745,0.858193935821522
"immediate",1415,0.0000205811107903302,0.858214516932313
"publisher",1414,0.0000205665658357081,0.858235083498148
"pound",1413,0.0000205520208810859,0.858255635519029
"academy",1412,0.0000205374759264638,0.858276172994956
"linked",1412,0.0000205374759264638,0.858296710470882
"swim",1412,0.0000205374759264638,0.858317247946809
"arena",1411,0.0000205229309718417,0.858337770877781
"discovery",1411,0.0000205229309718417,0.858358293808752
"performances",1411,0.0000205229309718417,0.858378816739724
"cocktail",1410,0.0000205083860172195,0.858399325125741
"driven",1410,0.0000205083860172195,0.858419833511759
"claimed",1409,0.0000204938410625974,0.858440327352821
"hiring",1409,0.0000204938410625974,0.858460821193884
"perry",1409,0.0000204938410625974,0.858481315034947
"parks",1408,0.0000204792961079752,0.858501794331054
"pumpkin",1408,0.0000204792961079752,0.858522273627162
"shore",1408,0.0000204792961079752,0.85854275292327
"virtual",1408,0.0000204792961079752,0.858563232219378
"tryna",1407,0.0000204647511533531,0.858583696970532
"attempts",1406,0.0000204502061987309,0.858604147176731
"patent",1406,0.0000204502061987309,0.858624597382929
"philosophy",1406,0.0000204502061987309,0.858645047589128
"resource",1406,0.0000204502061987309,0.858665497795327
"vast",1405,0.0000204356612441088,0.858685933456571
"atmosphere",1404,0.0000204211162894867,0.85870635457286
"elizabeth",1404,0.0000204211162894867,0.85872677568915
"internal",1403,0.0000204065713348645,0.858747182260485
"lineup",1403,0.0000204065713348645,0.858767588831819
"mcdonalds",1403,0.0000204065713348645,0.858787995403154
"rap",1403,0.0000204065713348645,0.858808401974489
"ann",1402,0.0000203920263802424,0.858828794000869
"burned",1402,0.0000203920263802424,0.85884918602725
"dresses",1402,0.0000203920263802424,0.85886957805363
"stunning",1402,0.0000203920263802424,0.85888997008001
"twin",1402,0.0000203920263802424,0.85891036210639
"existing",1401,0.0000203774814256202,0.858930739587816
"fifth",1401,0.0000203774814256202,0.858951117069242
"increasing",1401,0.0000203774814256202,0.858971494550667
"rally",1401,0.0000203774814256202,0.858991872032093
"bold",1399,0.000020348391516376,0.859012220423609
"conclusion",1399,0.000020348391516376,0.859032568815126
"inc",1399,0.000020348391516376,0.859052917206642
"explains",1398,0.0000203338465617538,0.859073251053204
"gently",1398,0.0000203338465617538,0.859093584899766
"lookin",1398,0.0000203338465617538,0.859113918746327
"enemies",1397,0.0000203193016071317,0.859134238047934
"compare",1395,0.0000202902116978874,0.859154528259632
"discussed",1395,0.0000202902116978874,0.85917481847133
"profit",1395,0.0000202902116978874,0.859195108683028
"domestic",1394,0.0000202756667432652,0.859215384349771
"launched",1394,0.0000202756667432652,0.859235660016515
"mens",1394,0.0000202756667432652,0.859255935683258
"sxsw",1394,0.0000202756667432652,0.859276211350001
"haters",1393,0.0000202611217886431,0.85929647247179
"indy",1393,0.0000202611217886431,0.859316733593578
"spurs",1393,0.0000202611217886431,0.859336994715367
"stairs",1393,0.0000202611217886431,0.859357255837156
"hence",1392,0.000020246576834021,0.85937750241399
"roses",1392,0.000020246576834021,0.859397748990824
"accomplished",1391,0.0000202320318793988,0.859417981022703
"elected",1391,0.0000202320318793988,0.859438213054583
"innocent",1391,0.0000202320318793988,0.859458445086462
"lincoln",1391,0.0000202320318793988,0.859478677118341
"madness",1391,0.0000202320318793988,0.859498909150221
"colours",1390,0.0000202174869247767,0.859519126637146
"nc",1390,0.0000202174869247767,0.85953934412407
"yu",1390,0.0000202174869247767,0.859559561610995
"booked",1389,0.0000202029419701545,0.859579764552965
"contains",1389,0.0000202029419701545,0.859599967494935
"lewis",1389,0.0000202029419701545,0.859620170436906
"surprisingly",1389,0.0000202029419701545,0.859640373378876
"wooden",1389,0.0000202029419701545,0.859660576320846
"fees",1388,0.0000201883970155324,0.859680764717861
"consumer",1387,0.0000201738520609103,0.859700938569922
"outdoor",1387,0.0000201738520609103,0.859721112421983
"surrounded",1387,0.0000201738520609103,0.859741286274044
"twist",1385,0.000020144762151666,0.859761431036196
"liberty",1384,0.0000201302171970438,0.859781561253393
"rocking",1384,0.0000201302171970438,0.85980169147059
"anxiety",1383,0.0000201156722424217,0.859821807142832
"bench",1383,0.0000201156722424217,0.859841922815075
"caring",1383,0.0000201156722424217,0.859862038487317
"finale",1383,0.0000201156722424217,0.85988215415956
"supporters",1383,0.0000201156722424217,0.859902269831802
"destination",1382,0.0000201011272877995,0.85992237095909
"gary",1382,0.0000201011272877995,0.859942472086378
"secure",1381,0.0000200865823331774,0.859962558668711
"addicted",1380,0.0000200720373785553,0.859982630706089
"causing",1380,0.0000200720373785553,0.860002702743468
"racist",1380,0.0000200720373785553,0.860022774780846
"crown",1379,0.0000200574924239331,0.86004283227327
"dialogue",1379,0.0000200574924239331,0.860062889765694
"sacrifice",1379,0.0000200574924239331,0.860082947258118
"shipping",1379,0.0000200574924239331,0.860103004750542
"holes",1378,0.000020042947469311,0.860123047698012
"slide",1377,0.0000200284025146888,0.860143076100526
"offensive",1376,0.0000200138575600667,0.860163089958086
"freak",1375,0.0000199993126054446,0.860183089270692
"fries",1375,0.0000199993126054446,0.860203088583297
"bug",1374,0.0000199847676508224,0.860223073350948
"eh",1374,0.0000199847676508224,0.860243058118599
"format",1374,0.0000199847676508224,0.86026304288625
"poverty",1374,0.0000199847676508224,0.8602830276539
"rescue",1374,0.0000199847676508224,0.860303012421551
"wayne",1374,0.0000199847676508224,0.860322997189202
"affected",1373,0.0000199702226962003,0.860342967411898
"differently",1373,0.0000199702226962003,0.860362937634594
"phil",1373,0.0000199702226962003,0.860382907857291
"deadline",1372,0.0000199556777415781,0.860402863535032
"orleans",1372,0.0000199556777415781,0.860422819212774
"commercials",1371,0.000019941132786956,0.860442760345561
"latter",1371,0.000019941132786956,0.860462701478348
"dec",1370,0.0000199265878323339,0.86048262806618
"headache",1370,0.0000199265878323339,0.860502554654012
"hunting",1370,0.0000199265878323339,0.860522481241845
"landscape",1370,0.0000199265878323339,0.860542407829677
"dirt",1369,0.0000199120428777117,0.860562319872555
"empire",1369,0.0000199120428777117,0.860582231915432
"solve",1368,0.0000198974979230896,0.860602129413356
"toast",1368,0.0000198974979230896,0.860622026911279
"exclusive",1367,0.0000198829529684674,0.860641909864247
"exists",1367,0.0000198829529684674,0.860661792817216
"promises",1367,0.0000198829529684674,0.860681675770184
"blowing",1366,0.0000198684080138453,0.860701544178198
"happily",1366,0.0000198684080138453,0.860721412586212
"surrounding",1366,0.0000198684080138453,0.860741280994226
"champion",1364,0.000019839318104601,0.86076112031233
"essentially",1364,0.000019839318104601,0.860780959630435
"layout",1364,0.000019839318104601,0.860800798948539
"universal",1364,0.000019839318104601,0.860820638266644
"spin",1363,0.0000198247731499789,0.860840463039794
"vampire",1363,0.0000198247731499789,0.860860287812944
"mornings",1362,0.0000198102281953567,0.860880098041139
"physically",1362,0.0000198102281953567,0.860899908269335
"basket",1361,0.0000197956832407346,0.860919703952575
"files",1361,0.0000197956832407346,0.860939499635816
"foster",1361,0.0000197956832407346,0.860959295319057
"tonite",1361,0.0000197956832407346,0.860979091002298
"abt",1360,0.0000197811382861124,0.860998872140584
"apologize",1360,0.0000197811382861124,0.86101865327887
"limits",1360,0.0000197811382861124,0.861038434417156
"object",1360,0.0000197811382861124,0.861058215555442
"flavors",1359,0.0000197665933314903,0.861077982148774
"drag",1357,0.000019737503422246,0.861097719652196
"flesh",1357,0.000019737503422246,0.861117457155618
"soda",1357,0.000019737503422246,0.86113719465904
"lover",1356,0.0000197229584676239,0.861156917617508
"minimum",1356,0.0000197229584676239,0.861176640575976
"smiles",1356,0.0000197229584676239,0.861196363534443
"gm",1355,0.0000197084135130017,0.861216071947956
"oldest",1355,0.0000197084135130017,0.861235780361469
"outstanding",1355,0.0000197084135130017,0.861255488774982
"positions",1355,0.0000197084135130017,0.861275197188495
"convince",1354,0.0000196938685583796,0.861294891057054
"hoped",1354,0.0000196938685583796,0.861314584925612
"pleasant",1354,0.0000196938685583796,0.86133427879417
"billy",1353,0.0000196793236037574,0.861353958117774
"documents",1352,0.0000196647786491353,0.861373622896423
"polish",1352,0.0000196647786491353,0.861393287675072
"appreciation",1351,0.0000196502336945132,0.861412937908767
"connections",1351,0.0000196502336945132,0.861432588142461
"gov",1351,0.0000196502336945132,0.861452238376156
"practical",1351,0.0000196502336945132,0.86147188860985
"reserve",1351,0.0000196502336945132,0.861491538843545
"supported",1351,0.0000196502336945132,0.861511189077239
"pp",1350,0.000019635688739891,0.861530824765979
"reform",1350,0.000019635688739891,0.861550460454719
"advanced",1349,0.0000196211437852689,0.861570081598504
"opposition",1349,0.0000196211437852689,0.86158970274229
"stepped",1349,0.0000196211437852689,0.861609323886075
"timeline",1349,0.0000196211437852689,0.86162894502986
"bruce",1347,0.0000195920538760246,0.861648537083736
"gathering",1347,0.0000195920538760246,0.861668129137612
"fears",1346,0.0000195775089214025,0.861687706646534
"stamped",1346,0.0000195775089214025,0.861707284155455
"audition",1345,0.0000195629639667803,0.861726847119422
"battery",1345,0.0000195629639667803,0.861746410083389
"disagree",1345,0.0000195629639667803,0.861765973047355
"shades",1345,0.0000195629639667803,0.861785536011322
"slight",1345,0.0000195629639667803,0.861805098975289
"beloved",1344,0.0000195484190121582,0.861824647394301
"counts",1344,0.0000195484190121582,0.861844195813313
"experiment",1344,0.0000195484190121582,0.861863744232325
"ol",1344,0.0000195484190121582,0.861883292651338
"wasted",1344,0.0000195484190121582,0.86190284107035
"belong",1343,0.000019533874057536,0.861922374944407
"doc",1343,0.000019533874057536,0.861941908818465
"folk",1343,0.000019533874057536,0.861961442692522
"uncomfortable",1342,0.0000195193291029139,0.861980962021625
"oops",1341,0.0000195047841482917,0.862000466805774
"spare",1341,0.0000195047841482917,0.862019971589922
"blown",1340,0.0000194902391936696,0.862039461829116
"largely",1340,0.0000194902391936696,0.862058952068309
"elections",1339,0.0000194756942390475,0.862078427762548
"differences",1338,0.0000194611492844253,0.862097888911833
"dnt",1338,0.0000194611492844253,0.862117350061117
"gender",1338,0.0000194611492844253,0.862136811210402
"accurate",1337,0.0000194466043298032,0.862156257814731
"gained",1337,0.0000194466043298032,0.862175704419061
"jon",1337,0.0000194466043298032,0.862195151023391
"prizes",1337,0.0000194466043298032,0.862214597627721
"skype",1337,0.0000194466043298032,0.862234044232051
"cousins",1336,0.000019432059375181,0.862253476291426
"mercy",1336,0.000019432059375181,0.862272908350801
"element",1335,0.0000194175144205589,0.862292325865222
"mid",1335,0.0000194175144205589,0.862311743379642
"russian",1335,0.0000194175144205589,0.862331160894063
"sticks",1335,0.0000194175144205589,0.862350578408483
"weapons",1335,0.0000194175144205589,0.862369995922904
"af",1334,0.0000194029694659368,0.86238939889237
"branch",1334,0.0000194029694659368,0.862408801861836
"employee",1334,0.0000194029694659368,0.862428204831302
"insight",1333,0.0000193884245113146,0.862447593255813
"scratch",1333,0.0000193884245113146,0.862466981680324
"aim",1332,0.0000193738795566925,0.862486355559881
"suggestion",1332,0.0000193738795566925,0.862505729439438
"surprising",1332,0.0000193738795566925,0.862525103318994
"devices",1331,0.0000193593346020703,0.862544462653596
"protest",1331,0.0000193593346020703,0.862563821988198
"bs",1329,0.000019330244692826,0.862583152232891
"constitution",1329,0.000019330244692826,0.862602482477584
"stays",1329,0.000019330244692826,0.862621812722277
"awe",1328,0.0000193156997382039,0.862641128422015
"rachel",1328,0.0000193156997382039,0.862660444121753
"castle",1327,0.0000193011547835818,0.862679745276537
"ease",1327,0.0000193011547835818,0.86269904643132
"judges",1327,0.0000193011547835818,0.862718347586104
"transition",1327,0.0000193011547835818,0.862737648740888
"spain",1326,0.0000192866098289596,0.862756935350717
"flag",1325,0.0000192720648743375,0.862776207415591
"document",1324,0.0000192575199197153,0.862795464935511
"browns",1323,0.0000192429749650932,0.862814707910476
"fishing",1323,0.0000192429749650932,0.862833950885441
"applications",1322,0.0000192284300104711,0.862853179315451
"formed",1322,0.0000192284300104711,0.862872407745462
"nov",1322,0.0000192284300104711,0.862891636175472
